jump_id,jump_name,jump_team,jump_id_2,jump_name_2,jump_team_2,grab_id,grab_name,grab_team,period,at_time,game_id,WL,height,weight,height_2,weight_2,question,win_jb,lose_jb
1626157,Karl-Anthony Towns,MIN,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,1,12:00,0021801024,L,211.0,112.0,216.0,117.0,False,False,True
203999,Nikola Jokic,DEN,203939,Dwight Powell,DAL,203914,Gary Harris,DEN,1,12:00,0021801025,W,213.0,129.0,208.0,109.0,False,True,False
203939,Dwight Powell,DAL,203999,Nikola Jokic,DEN,203914,Gary Harris,DEN,1,12:00,0021801025,L,208.0,109.0,213.0,129.0,False,False,True
203083,Andre Drummond,DET,201580,JaVale McGee,LAL,203488,Mike Muscala,LAL,1,12:00,0021801026,W,208.0,127.0,213.0,122.0,False,False,True
201580,JaVale McGee,LAL,203083,Andre Drummond,DET,203488,Mike Muscala,LAL,1,12:00,0021801026,L,213.0,122.0,208.0,127.0,False,True,False
203954,Joel Embiid,PHI,1626161,Willie Cauley-Stein,SAC,202710,Jimmy Butler,PHI,1,12:00,0021801027,W,213.0,127.0,213.0,109.0,False,True,False
1626161,Willie Cauley-Stein,SAC,203954,Joel Embiid,PHI,202710,Jimmy Butler,PHI,1,12:00,0021801027,L,213.0,109.0,213.0,127.0,False,False,True
1626171,Bobby Portis,WAS,202687,Bismack Biyombo,CHA,101107,Marvin Williams,CHA,1,12:00,0021801028,L,208.0,113.0,203.0,116.0,False,False,True
203953,Jabari Parker,WAS,101107,Marvin Williams,CHA,202689,Kemba Walker,CHA,4,3:53,0021801028,L,203.0,111.0,203.0,108.0,False,False,True
203078,Bradley Beal,WAS,101107,Marvin Williams,CHA,201145,Jeff Green,WAS,4,3:12,0021801028,L,190.0,94.0,203.0,108.0,False,True,False
202687,Bismack Biyombo,CHA,1626171,Bobby Portis,WAS,101107,Marvin Williams,CHA,1,12:00,0021801028,W,203.0,116.0,208.0,113.0,False,True,False
101107,Marvin Williams,CHA,203953,Jabari Parker,WAS,202689,Kemba Walker,CHA,4,3:53,0021801028,W,203.0,108.0,203.0,111.0,False,True,False
101107,Marvin Williams,CHA,203078,Bradley Beal,WAS,201145,Jeff Green,WAS,4,3:12,0021801028,W,203.0,108.0,190.0,94.0,False,False,True
1628389,Bam Adebayo,MIA,201572,Brook Lopez,MIL,1627763,Malcolm Brogdon,MIL,1,12:00,0021801029,L,206.0,116.0,213.0,128.0,False,False,True
1628389,Bam Adebayo,MIA,201572,Brook Lopez,MIL,202339,Eric Bledsoe,MIL,3,10:15,0021801029,L,206.0,116.0,213.0,128.0,False,False,True
201572,Brook Lopez,MIL,1628389,Bam Adebayo,MIA,1627763,Malcolm Brogdon,MIL,1,12:00,0021801029,W,213.0,128.0,206.0,116.0,False,True,False
201572,Brook Lopez,MIL,1628389,Bam Adebayo,MIA,202339,Eric Bledsoe,MIL,3,10:15,0021801029,W,213.0,128.0,206.0,116.0,False,True,False
203991,Clint Capela,HOU,1629028,Deandre Ayton,PHX,201935,James Harden,HOU,1,12:00,0021801030,W,208.0,109.0,211.0,113.0,False,True,False
201935,James Harden,HOU,1626158,Richaun Holmes,PHX,203085,Austin Rivers,HOU,4,10:22,0021801030,W,196.0,100.0,208.0,107.0,False,True,False
1629028,Deandre Ayton,PHX,203991,Clint Capela,HOU,201935,James Harden,HOU,1,12:00,0021801030,L,211.0,113.0,208.0,109.0,False,False,True
1626158,Richaun Holmes,PHX,201935,James Harden,HOU,203085,Austin Rivers,HOU,4,10:22,0021801030,L,208.0,107.0,196.0,100.0,False,False,True
1626143,Jahlil Okafor,NOP,203994,Jusuf Nurkic,POR,203081,Damian Lillard,POR,1,12:00,0021801031,L,208.0,122.0,213.0,132.0,False,False,True
203994,Jusuf Nurkic,POR,1626143,Jahlil Okafor,NOP,203081,Damian Lillard,POR,1,12:00,0021801031,W,213.0,132.0,208.0,122.0,False,True,False
1627751,Jakob Poeltl,SAS,201599,DeAndre Jordan,NYK,1628401,Derrick White,SAS,1,12:00,0021801032,W,216.0,111.0,211.0,120.0,False,True,False
201599,DeAndre Jordan,NYK,1627751,Jakob Poeltl,SAS,1628401,Derrick White,SAS,1,12:00,0021801032,L,211.0,120.0,216.0,111.0,False,False,True
1627826,Ivica Zubac,LAC,201577,Robin Lopez,CHI,1627739,Kris Dunn,CHI,1,12:00,0021801033,W,213.0,109.0,213.0,127.0,False,False,True
201577,Robin Lopez,CHI,1627826,Ivica Zubac,LAC,1627739,Kris Dunn,CHI,1,12:00,0021801033,L,213.0,127.0,213.0,109.0,False,True,False
201143,Al Horford,BOS,203473,Dewayne Dedmon,ATL,202694,Marcus Morris Sr.,BOS,1,12:00,0021801034,W,206.0,109.0,213.0,111.0,False,True,False
203382,Aron Baynes,BOS,1627761,DeAndre' Bembry,ATL,202681,Kyrie Irving,BOS,3,4:13,0021801034,W,208.0,118.0,,,False,True,False
203935,Marcus Smart,BOS,203145,Kent Bazemore,ATL,1629027,Trae Young,ATL,4,8:00,0021801034,W,190.0,100.0,193.0,88.0,False,False,True
203935,Marcus Smart,BOS,203145,Kent Bazemore,ATL,1610612737,,,4,8:03,0021801034,W,190.0,100.0,193.0,88.0,True,False,False
203473,Dewayne Dedmon,ATL,201143,Al Horford,BOS,202694,Marcus Morris Sr.,BOS,1,12:00,0021801034,L,213.0,111.0,206.0,109.0,False,False,True
1627761,DeAndre' Bembry,ATL,203382,Aron Baynes,BOS,202681,Kyrie Irving,BOS,3,4:13,0021801034,L,,,208.0,118.0,False,False,True
203145,Kent Bazemore,ATL,203935,Marcus Smart,BOS,1629027,Trae Young,ATL,4,8:00,0021801034,L,193.0,88.0,190.0,100.0,False,True,False
203145,Kent Bazemore,ATL,203935,Marcus Smart,BOS,1610612737,,,4,8:03,0021801034,L,193.0,88.0,190.0,100.0,True,False,False
1626171,Bobby Portis,WAS,202685,Jonas Valanciunas,MEM,2772,Trevor Ariza,WAS,1,12:00,0021801035,W,208.0,113.0,211.0,120.0,False,True,False
202685,Jonas Valanciunas,MEM,1626171,Bobby Portis,WAS,2772,Trevor Ariza,WAS,1,12:00,0021801035,L,211.0,120.0,208.0,113.0,False,False,True
203076,Anthony Davis,NOP,1629028,Deandre Ayton,PHX,203901,Elfrid Payton,NOP,1,12:00,0021801036,L,208.0,115.0,211.0,113.0,False,True,False
203944,Julius Randle,NOP,1627733,Dragan Bender,PHX,203901,Elfrid Payton,NOP,5,5:00,0021801036,L,203.0,113.0,213.0,113.0,False,True,False
1629028,Deandre Ayton,PHX,203076,Anthony Davis,NOP,203901,Elfrid Payton,NOP,1,12:00,0021801036,W,211.0,113.0,208.0,115.0,False,False,True
1627733,Dragan Bender,PHX,203944,Julius Randle,NOP,203901,Elfrid Payton,NOP,5,5:00,0021801036,W,213.0,113.0,203.0,113.0,False,False,True
203939,Dwight Powell,DAL,1627790,Ante Zizic,CLE,201567,Kevin Love,CLE,1,12:00,0021801037,W,208.0,109.0,208.0,121.0,False,False,True
1717,Dirk Nowitzki,DAL,1628021,David Nwaba,CLE,2734,Devin Harris,DAL,4,10:58,0021801037,W,213.0,111.0,196.0,99.0,False,True,False
1628467,Maxi Kleber,DAL,1627737,Marquese Chriss,CLE,1628021,David Nwaba,CLE,4,9:33,0021801037,W,208.0,109.0,206.0,109.0,False,False,True
1627790,Ante Zizic,CLE,203939,Dwight Powell,DAL,201567,Kevin Love,CLE,1,12:00,0021801037,L,208.0,121.0,208.0,109.0,False,True,False
1628021,David Nwaba,CLE,1717,Dirk Nowitzki,DAL,2734,Devin Harris,DAL,4,10:58,0021801037,L,196.0,99.0,213.0,111.0,False,False,True
1627737,Marquese Chriss,CLE,1628467,Maxi Kleber,DAL,1628021,David Nwaba,CLE,4,9:33,0021801037,L,206.0,109.0,208.0,109.0,False,True,False
203500,Steven Adams,OKC,202326,DeMarcus Cousins,GSW,201939,Stephen Curry,GSW,1,12:00,0021801038,L,211.0,120.0,208.0,122.0,False,False,True
202326,DeMarcus Cousins,GSW,203500,Steven Adams,OKC,201939,Stephen Curry,GSW,1,12:00,0021801038,W,208.0,122.0,211.0,120.0,False,True,False
1627751,Jakob Poeltl,SAS,203994,Jusuf Nurkic,POR,203090,Maurice Harkless,POR,1,12:00,0021801039,W,216.0,111.0,213.0,132.0,False,False,True
203994,Jusuf Nurkic,POR,1627751,Jakob Poeltl,SAS,203090,Maurice Harkless,POR,1,12:00,0021801039,L,213.0,132.0,216.0,111.0,False,True,False
203999,Nikola Jokic,DEN,1626167,Myles Turner,IND,201152,Thaddeus Young,IND,1,12:00,0021801040,W,213.0,129.0,211.0,113.0,False,False,True
1626167,Myles Turner,IND,203999,Nikola Jokic,DEN,201152,Thaddeus Young,IND,1,12:00,0021801040,L,211.0,113.0,213.0,129.0,False,True,False
203497,Rudy Gobert,UTA,1628386,Jarrett Allen,BKN,1626156,D'Angelo Russell,BKN,1,12:00,0021801041,W,216.0,117.0,211.0,110.0,False,False,True
1628386,Jarrett Allen,BKN,203497,Rudy Gobert,UTA,1626156,D'Angelo Russell,BKN,1,12:00,0021801041,L,211.0,110.0,216.0,117.0,False,True,False
201599,DeAndre Jordan,NYK,201580,JaVale McGee,LAL,200765,Rajon Rondo,LAL,1,12:00,0021801042,W,211.0,120.0,213.0,122.0,False,False,True
1629011,Mitchell Robinson,NYK,1629140,Johnathan Williams,LAL,1626209,Mario Hezonja,NYK,2,7:06,0021801042,W,213.0,109.0,206.0,103.0,False,True,False
1626209,Mario Hezonja,NYK,2544,LeBron James,LAL,1627936,Alex Caruso,LAL,4,4:15,0021801042,W,203.0,100.0,206.0,113.0,False,False,True
201580,JaVale McGee,LAL,201599,DeAndre Jordan,NYK,200765,Rajon Rondo,LAL,1,12:00,0021801042,L,213.0,122.0,211.0,120.0,False,True,False
1629140,Johnathan Williams,LAL,1629011,Mitchell Robinson,NYK,1626209,Mario Hezonja,NYK,2,7:06,0021801042,L,206.0,103.0,213.0,109.0,False,False,True
2544,LeBron James,LAL,1626209,Mario Hezonja,NYK,1627936,Alex Caruso,LAL,4,4:15,0021801042,L,206.0,113.0,203.0,100.0,False,True,False
201572,Brook Lopez,MIL,203954,Joel Embiid,PHI,202703,Nikola Mirotic,MIL,1,12:00,0021801043,L,213.0,128.0,213.0,127.0,False,True,False
202339,Eric Bledsoe,MIL,203954,Joel Embiid,PHI,1628391,D.J. Wilson,MIL,3,0:32,0021801043,L,185.0,97.0,213.0,127.0,False,True,False
203954,Joel Embiid,PHI,201572,Brook Lopez,MIL,202703,Nikola Mirotic,MIL,1,12:00,0021801043,W,213.0,127.0,213.0,128.0,False,False,True
203954,Joel Embiid,PHI,202339,Eric Bledsoe,MIL,1628391,D.J. Wilson,MIL,3,0:32,0021801043,W,213.0,127.0,185.0,97.0,False,False,True
203083,Andre Drummond,DET,201188,Marc Gasol,TOR,201933,Blake Griffin,DET,1,12:00,0021801044,W,208.0,127.0,211.0,116.0,False,True,False
201188,Marc Gasol,TOR,203083,Andre Drummond,DET,201933,Blake Griffin,DET,1,12:00,0021801044,L,211.0,116.0,208.0,127.0,False,False,True
1628389,Bam Adebayo,MIA,202687,Bismack Biyombo,CHA,1627884,Derrick Jones Jr.,MIA,1,12:00,0021801045,W,206.0,116.0,203.0,116.0,False,True,False
201949,James Johnson,MIA,203077,Michael Kidd-Gilchrist,CHA,2225,Tony Parker,CHA,2,7:58,0021801045,W,201.0,109.0,198.0,105.0,False,False,True
1628389,Bam Adebayo,MIA,202687,Bismack Biyombo,CHA,203482,Kelly Olynyk,MIA,3,11:18,0021801045,W,206.0,116.0,203.0,116.0,False,True,False
2548,Dwyane Wade,MIA,1626163,Frank Kaminsky,CHA,2548,Dwyane Wade,MIA,4,6:48,0021801045,W,193.0,100.0,213.0,109.0,False,True,False
1628389,Bam Adebayo,MIA,1626163,Frank Kaminsky,CHA,1626196,Josh Richardson,MIA,4,5:26,0021801045,W,206.0,116.0,213.0,109.0,False,True,False
202687,Bismack Biyombo,CHA,1628389,Bam Adebayo,MIA,1627884,Derrick Jones Jr.,MIA,1,12:00,0021801045,L,203.0,116.0,206.0,116.0,False,False,True
203077,Michael Kidd-Gilchrist,CHA,201949,James Johnson,MIA,2225,Tony Parker,CHA,2,7:58,0021801045,L,198.0,105.0,201.0,109.0,False,True,False
202687,Bismack Biyombo,CHA,1628389,Bam Adebayo,MIA,203482,Kelly Olynyk,MIA,3,11:18,0021801045,L,203.0,116.0,206.0,116.0,False,False,True
1626163,Frank Kaminsky,CHA,2548,Dwyane Wade,MIA,2548,Dwyane Wade,MIA,4,6:48,0021801045,L,213.0,109.0,193.0,100.0,False,False,True
1626163,Frank Kaminsky,CHA,1628389,Bam Adebayo,MIA,1626196,Josh Richardson,MIA,4,5:26,0021801045,L,213.0,109.0,206.0,116.0,False,False,True
202696,Nikola Vucevic,ORL,203473,Dewayne Dedmon,ATL,1629027,Trae Young,ATL,1,12:00,0021801046,W,211.0,118.0,213.0,111.0,False,False,True
203473,Dewayne Dedmon,ATL,202696,Nikola Vucevic,ORL,1629027,Trae Young,ATL,1,12:00,0021801046,L,213.0,111.0,211.0,118.0,False,True,False
1626161,Willie Cauley-Stein,SAC,201577,Robin Lopez,CHI,1627739,Kris Dunn,CHI,1,12:00,0021801047,W,213.0,109.0,213.0,127.0,False,False,True
1626161,Willie Cauley-Stein,SAC,201577,Robin Lopez,CHI,1628374,Lauri Markkanen,CHI,3,8:53,0021801047,W,213.0,109.0,213.0,127.0,False,False,True
201577,Robin Lopez,CHI,1626161,Willie Cauley-Stein,SAC,1627739,Kris Dunn,CHI,1,12:00,0021801047,L,213.0,127.0,213.0,109.0,False,True,False
201577,Robin Lopez,CHI,1626161,Willie Cauley-Stein,SAC,1628374,Lauri Markkanen,CHI,3,8:53,0021801047,L,213.0,127.0,213.0,109.0,False,True,False
203991,Clint Capela,HOU,1626157,Karl-Anthony Towns,MIN,203967,Dario Saric,MIN,1,12:00,0021801048,W,208.0,109.0,211.0,112.0,False,False,True
1626157,Karl-Anthony Towns,MIN,203991,Clint Capela,HOU,203967,Dario Saric,MIN,1,12:00,0021801048,L,211.0,112.0,208.0,109.0,False,True,False
1627826,Ivica Zubac,LAC,1628386,Jarrett Allen,BKN,1626156,D'Angelo Russell,BKN,1,12:00,0021801049,W,213.0,109.0,211.0,110.0,False,False,True
1627826,Ivica Zubac,LAC,1629066,Rodions Kurucs,BKN,1628983,Shai Gilgeous-Alexander,LAC,1,8:27,0021801049,W,213.0,109.0,206.0,103.0,False,True,False
1626149,Montrezl Harrell,LAC,203915,Spencer Dinwiddie,BKN,1626203,Treveon Graham,BKN,2,1:13,0021801049,W,201.0,109.0,196.0,98.0,False,False,True
1628386,Jarrett Allen,BKN,1627826,Ivica Zubac,LAC,1626156,D'Angelo Russell,BKN,1,12:00,0021801049,L,211.0,110.0,213.0,109.0,False,True,False
1629066,Rodions Kurucs,BKN,1627826,Ivica Zubac,LAC,1628983,Shai Gilgeous-Alexander,LAC,1,8:27,0021801049,L,206.0,103.0,213.0,109.0,False,False,True
203915,Spencer Dinwiddie,BKN,1626149,Montrezl Harrell,LAC,1626203,Treveon Graham,BKN,2,1:13,0021801049,L,196.0,98.0,201.0,109.0,False,True,False
1627790,Ante Zizic,CLE,203083,Andre Drummond,DET,202704,Reggie Jackson,DET,1,12:00,0021801050,W,208.0,121.0,208.0,127.0,False,False,True
203083,Andre Drummond,DET,1627790,Ante Zizic,CLE,202704,Reggie Jackson,DET,1,12:00,0021801050,L,208.0,127.0,208.0,121.0,False,True,False
1626171,Bobby Portis,WAS,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,1,12:00,0021801051,L,208.0,113.0,216.0,117.0,False,False,True
203497,Rudy Gobert,UTA,1626171,Bobby Portis,WAS,202324,Derrick Favors,UTA,1,12:00,0021801051,W,216.0,117.0,208.0,113.0,False,True,False
201143,Al Horford,BOS,203999,Nikola Jokic,DEN,200794,Paul Millsap,DEN,1,12:00,0021801052,L,206.0,109.0,213.0,129.0,False,False,True
203999,Nikola Jokic,DEN,201143,Al Horford,BOS,200794,Paul Millsap,DEN,1,12:00,0021801052,W,213.0,129.0,206.0,109.0,False,True,False
201188,Marc Gasol,TOR,201599,DeAndre Jordan,NYK,1628422,Damyean Dotson,NYK,1,12:00,0021801053,W,211.0,116.0,211.0,120.0,False,False,True
201599,DeAndre Jordan,NYK,201188,Marc Gasol,TOR,1628422,Damyean Dotson,NYK,1,12:00,0021801053,L,211.0,120.0,211.0,116.0,False,True,False
203500,Steven Adams,OKC,1628389,Bam Adebayo,MIA,203471,Dennis Schroder,OKC,1,12:00,0021801054,L,211.0,120.0,206.0,116.0,False,True,False
1628389,Bam Adebayo,MIA,203500,Steven Adams,OKC,203471,Dennis Schroder,OKC,1,12:00,0021801054,W,206.0,116.0,211.0,120.0,False,False,True
1627751,Jakob Poeltl,SAS,101106,Andrew Bogut,GSW,203110,Draymond Green,GSW,1,12:00,0021801055,W,216.0,111.0,213.0,118.0,False,False,True
101106,Andrew Bogut,GSW,1627751,Jakob Poeltl,SAS,203110,Draymond Green,GSW,1,12:00,0021801055,L,213.0,118.0,216.0,111.0,False,True,False
203939,Dwight Powell,DAL,203076,Anthony Davis,NOP,203901,Elfrid Payton,NOP,1,12:00,0021801056,L,208.0,109.0,208.0,115.0,False,False,True
203939,Dwight Powell,DAL,1627767,Cheick Diallo,NOP,1629029,Luka Doncic,DAL,5,5:00,0021801056,L,208.0,109.0,203.0,99.0,False,True,False
203076,Anthony Davis,NOP,203939,Dwight Powell,DAL,203901,Elfrid Payton,NOP,1,12:00,0021801056,W,208.0,115.0,208.0,109.0,False,True,False
1627767,Cheick Diallo,NOP,203939,Dwight Powell,DAL,1629029,Luka Doncic,DAL,5,5:00,0021801056,W,203.0,99.0,208.0,109.0,False,False,True
1629028,Deandre Ayton,PHX,201577,Robin Lopez,CHI,1627739,Kris Dunn,CHI,1,12:00,0021801057,L,211.0,113.0,213.0,127.0,False,False,True
201577,Robin Lopez,CHI,1629028,Deandre Ayton,PHX,1627739,Kris Dunn,CHI,1,12:00,0021801057,W,213.0,127.0,211.0,113.0,False,True,False
203994,Jusuf Nurkic,POR,1626167,Myles Turner,IND,202329,Al-Farouq Aminu,POR,1,12:00,0021801058,W,213.0,132.0,211.0,113.0,False,True,False
203552,Seth Curry,POR,201936,Tyreke Evans,IND,1626167,Myles Turner,IND,4,4:40,0021801058,W,188.0,84.0,,,False,False,True
1626167,Myles Turner,IND,203994,Jusuf Nurkic,POR,202329,Al-Farouq Aminu,POR,1,12:00,0021801058,L,211.0,113.0,213.0,132.0,False,False,True
201936,Tyreke Evans,IND,203552,Seth Curry,POR,1626167,Myles Turner,IND,4,4:40,0021801058,L,,,188.0,84.0,False,True,False
202687,Bismack Biyombo,CHA,101161,Amir Johnson,PHI,1627732,Ben Simmons,PHI,1,12:00,0021801059,L,203.0,116.0,206.0,109.0,False,False,True
101161,Amir Johnson,PHI,202687,Bismack Biyombo,CHA,1627732,Ben Simmons,PHI,1,12:00,0021801059,W,206.0,109.0,203.0,116.0,False,True,False
203473,Dewayne Dedmon,ATL,203991,Clint Capela,HOU,200782,P.J. Tucker,HOU,1,12:00,0021801060,L,213.0,111.0,208.0,109.0,False,False,True
203991,Clint Capela,HOU,203473,Dewayne Dedmon,ATL,200782,P.J. Tucker,HOU,1,12:00,0021801060,W,208.0,109.0,213.0,111.0,False,True,False
201572,Brook Lopez,MIL,201580,JaVale McGee,LAL,203488,Mike Muscala,LAL,1,12:00,0021801061,W,213.0,128.0,213.0,122.0,False,False,True
203114,Khris Middleton,MIL,203484,Kentavious Caldwell-Pope,LAL,1610612747,,,2,0:52,0021801061,W,201.0,101.0,196.0,93.0,True,False,False
203114,Khris Middleton,MIL,203484,Kentavious Caldwell-Pope,LAL,201572,Brook Lopez,MIL,3,4:01,0021801061,W,201.0,101.0,196.0,93.0,False,True,False
201580,JaVale McGee,LAL,201572,Brook Lopez,MIL,203488,Mike Muscala,LAL,1,12:00,0021801061,L,213.0,122.0,213.0,128.0,False,True,False
203484,Kentavious Caldwell-Pope,LAL,203114,Khris Middleton,MIL,1610612747,,,2,0:52,0021801061,L,196.0,93.0,201.0,101.0,True,False,False
203484,Kentavious Caldwell-Pope,LAL,203114,Khris Middleton,MIL,201572,Brook Lopez,MIL,3,4:01,0021801061,L,196.0,93.0,201.0,101.0,False,False,True
1626157,Karl-Anthony Towns,MIN,101106,Andrew Bogut,GSW,203110,Draymond Green,GSW,1,12:00,0021801062,L,211.0,112.0,213.0,118.0,False,False,True
1626157,Karl-Anthony Towns,MIN,202691,Klay Thompson,GSW,201229,Anthony Tolliver,MIN,2,9:19,0021801062,L,211.0,112.0,198.0,98.0,False,True,False
101106,Andrew Bogut,GSW,1626157,Karl-Anthony Towns,MIN,203110,Draymond Green,GSW,1,12:00,0021801062,W,213.0,118.0,211.0,112.0,False,True,False
202691,Klay Thompson,GSW,1626157,Karl-Anthony Towns,MIN,201229,Anthony Tolliver,MIN,2,9:19,0021801062,W,198.0,98.0,211.0,112.0,False,False,True
1626161,Willie Cauley-Stein,SAC,1628386,Jarrett Allen,BKN,203925,Joe Harris,BKN,1,12:00,0021801063,L,213.0,109.0,211.0,110.0,False,False,True
202357,Nemanja Bjelica,SAC,1629066,Rodions Kurucs,BKN,1626161,Willie Cauley-Stein,SAC,1,8:55,0021801063,L,208.0,106.0,206.0,103.0,False,True,False
203992,Bogdan Bogdanovic,SAC,1626178,Rondae Hollis-Jefferson,BKN,1610612758,,,3,0:00,0021801063,L,,,198.0,98.0,True,False,False
1628386,Jarrett Allen,BKN,1626161,Willie Cauley-Stein,SAC,203925,Joe Harris,BKN,1,12:00,0021801063,W,211.0,110.0,213.0,109.0,False,True,False
1629066,Rodions Kurucs,BKN,202357,Nemanja Bjelica,SAC,1626161,Willie Cauley-Stein,SAC,1,8:55,0021801063,W,206.0,103.0,208.0,106.0,False,False,True
1626178,Rondae Hollis-Jefferson,BKN,203992,Bogdan Bogdanovic,SAC,1610612758,,,3,0:00,0021801063,W,198.0,98.0,,,True,False,False
1627826,Ivica Zubac,LAC,1626167,Myles Turner,IND,1628983,Shai Gilgeous-Alexander,LAC,1,12:00,0021801064,W,213.0,109.0,211.0,113.0,False,True,False
201568,Danilo Gallinari,LAC,1626167,Myles Turner,IND,201152,Thaddeus Young,IND,2,1:20,0021801064,W,208.0,106.0,211.0,113.0,False,False,True
201568,Danilo Gallinari,LAC,202709,Cory Joseph,IND,1610612754,,,3,4:33,0021801064,W,208.0,106.0,190.0,91.0,True,False,False
202066,Garrett Temple,LAC,201936,Tyreke Evans,IND,202066,Garrett Temple,LAC,4,11:26,0021801064,W,196.0,88.0,,,False,True,False
1626167,Myles Turner,IND,1627826,Ivica Zubac,LAC,1628983,Shai Gilgeous-Alexander,LAC,1,12:00,0021801064,L,211.0,113.0,213.0,109.0,False,False,True
1626167,Myles Turner,IND,201568,Danilo Gallinari,LAC,201152,Thaddeus Young,IND,2,1:20,0021801064,L,211.0,113.0,208.0,106.0,False,True,False
202709,Cory Joseph,IND,201568,Danilo Gallinari,LAC,1610612754,,,3,4:33,0021801064,L,190.0,91.0,208.0,106.0,True,False,False
201936,Tyreke Evans,IND,202066,Garrett Temple,LAC,202066,Garrett Temple,LAC,4,11:26,0021801064,L,,,196.0,88.0,False,False,True
1627790,Ante Zizic,CLE,201572,Brook Lopez,MIL,202339,Eric Bledsoe,MIL,1,12:00,0021801065,W,208.0,121.0,213.0,128.0,False,False,True
202684,Tristan Thompson,CLE,201572,Brook Lopez,MIL,1626192,Pat Connaughton,MIL,2,2:16,0021801065,W,206.0,115.0,213.0,128.0,False,False,True
1626204,Larry Nance Jr.,CLE,101141,Ersan Ilyasova,MIL,203903,Jordan Clarkson,CLE,4,3:05,0021801065,W,201.0,111.0,206.0,107.0,False,True,False
201572,Brook Lopez,MIL,1627790,Ante Zizic,CLE,202339,Eric Bledsoe,MIL,1,12:00,0021801065,L,213.0,128.0,208.0,121.0,False,True,False
201572,Brook Lopez,MIL,202684,Tristan Thompson,CLE,1626192,Pat Connaughton,MIL,2,2:16,0021801065,L,213.0,128.0,206.0,115.0,False,True,False
101141,Ersan Ilyasova,MIL,1626204,Larry Nance Jr.,CLE,203903,Jordan Clarkson,CLE,4,3:05,0021801065,L,206.0,107.0,201.0,111.0,False,False,True
202696,Nikola Vucevic,ORL,1626143,Jahlil Okafor,NOP,1628402,Frank Jackson,NOP,1,12:00,0021801066,W,211.0,118.0,208.0,122.0,False,False,True
1626143,Jahlil Okafor,NOP,202696,Nikola Vucevic,ORL,1628402,Frank Jackson,NOP,1,12:00,0021801066,L,208.0,122.0,211.0,118.0,False,True,False
203954,Joel Embiid,PHI,201143,Al Horford,BOS,202681,Kyrie Irving,BOS,1,12:00,0021801067,W,213.0,127.0,206.0,109.0,False,False,True
1627732,Ben Simmons,PHI,202694,Marcus Morris Sr.,BOS,202699,Tobias Harris,PHI,1,10:11,0021801067,W,208.0,109.0,203.0,99.0,False,True,False
201143,Al Horford,BOS,203954,Joel Embiid,PHI,202681,Kyrie Irving,BOS,1,12:00,0021801067,L,206.0,109.0,213.0,127.0,False,True,False
202694,Marcus Morris Sr.,BOS,1627732,Ben Simmons,PHI,202699,Tobias Harris,PHI,1,10:11,0021801067,L,203.0,99.0,208.0,109.0,False,False,True
201599,DeAndre Jordan,NYK,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,1,12:00,0021801068,L,211.0,120.0,216.0,117.0,False,False,True
203497,Rudy Gobert,UTA,201599,DeAndre Jordan,NYK,202324,Derrick Favors,UTA,1,12:00,0021801068,W,216.0,117.0,211.0,120.0,False,True,False
201577,Robin Lopez,CHI,1626171,Bobby Portis,WAS,1627739,Kris Dunn,CHI,1,12:00,0021801069,W,213.0,127.0,208.0,113.0,False,True,False
201577,Robin Lopez,CHI,1626171,Bobby Portis,WAS,1627739,Kris Dunn,CHI,5,5:00,0021801069,W,213.0,127.0,208.0,113.0,False,True,False
1626171,Bobby Portis,WAS,201577,Robin Lopez,CHI,1627739,Kris Dunn,CHI,1,12:00,0021801069,L,208.0,113.0,213.0,127.0,False,False,True
1626171,Bobby Portis,WAS,201577,Robin Lopez,CHI,1627739,Kris Dunn,CHI,5,5:00,0021801069,L,208.0,113.0,213.0,127.0,False,False,True
202685,Jonas Valanciunas,MEM,203991,Clint Capela,HOU,200782,P.J. Tucker,HOU,1,12:00,0021801070,W,211.0,120.0,208.0,109.0,False,False,True
202685,Jonas Valanciunas,MEM,203991,Clint Capela,HOU,201935,James Harden,HOU,5,5:00,0021801070,W,211.0,120.0,208.0,109.0,False,False,True
203991,Clint Capela,HOU,202685,Jonas Valanciunas,MEM,200782,P.J. Tucker,HOU,1,12:00,0021801070,L,208.0,109.0,211.0,120.0,False,True,False
203991,Clint Capela,HOU,202685,Jonas Valanciunas,MEM,201935,James Harden,HOU,5,5:00,0021801070,L,208.0,109.0,211.0,120.0,False,True,False
1627751,Jakob Poeltl,SAS,1628389,Bam Adebayo,MIA,203482,Kelly Olynyk,MIA,1,12:00,0021801071,L,216.0,111.0,206.0,116.0,False,False,True
1628389,Bam Adebayo,MIA,1627751,Jakob Poeltl,SAS,203482,Kelly Olynyk,MIA,1,12:00,0021801071,W,206.0,116.0,216.0,111.0,False,True,False
203500,Steven Adams,OKC,201188,Marc Gasol,TOR,202695,Kawhi Leonard,TOR,1,12:00,0021801072,L,211.0,120.0,211.0,116.0,False,False,True
203924,Jerami Grant,OKC,1626181,Norman Powell,TOR,1628384,OG Anunoby,TOR,2,7:08,0021801072,L,203.0,95.0,190.0,98.0,False,False,True
